record_id,company,job_title,location,salary_usd,years_experience,date_posted,skills
7128,Aurora Metrics,Product Analyst,"Boston, Ma",128246-161210,10,2026-03-19,"Airflow, Spark, dbt"
7129,Nimbus Labs,Research Scientist,Remote,155765-180332,7,2026-03-24,"Tableau, Python, TensorFlow"
7130,Cobalt Intelligence,Business Analyst,"Boston, Ma",100735-115013,5,2026-03-21,"dbt, Airflow, TensorFlow"
7131,Pioneer Data Systems,Research Scientist,Remote,106582-123516,1,2026-04-09,Spark TensorFlow Python
7132,Vertex Insight,Business Analyst,"Austin, Tx",81031-97781,5,2026-04-26,"AWS, Python, Tableau"
7133,Vertex Insight,Product Analyst,"Boston, Ma",104922-137331,3,2026-04-09,"Airflow, TensorFlow, Spark"
7135,Vertex Insight,Business Analyst,Remote,78218-108371,1,2026-03-13,"TensorFlow, Airflow, Python"
7136,Vertex Insight,Product Analyst,"Seattle, Wa",120098-133005,7,2026-04-07,"Tableau, Pandas, Spark"
7137,Bluepeak Software,Data Analyst,"Boston, Ma",110471-141866,10,2026-04-08,"Spark, Pandas, Tableau"
7138,Cobalt Intelligence,Research Scientist,Remote,158115-192569,7,2026-03-29,"SQL, TensorFlow, Spark"
7139,Acme Analytics,Data Engineer,"Boston, Ma",105295-134637,1,2026-03-28,"Tableau, Python, TensorFlow"
7140,Cobalt Intelligence,Data Engineer,"New York, Ny",136944-171155,5,2026-03-12,"Airflow, Power BI, dbt"
7141,Pioneer Data Systems,Data Analyst,"Chicago, Il",87351-101501,0,2026-04-17,"Power BI, Airflow, Python"
7142,Cobalt Intelligence,Business Analyst,Remote,79122-112533,2,2026-02-27,"SQL, TensorFlow, dbt"
7143,Vertex Insight,Data Analyst,"Seattle, Wa",104509-123947,6,2026-03-18,"dbt, Tableau, Python"
7145,Bluepeak Software,Business Analyst,"Boston, Ma",80688-109562,0,2026-03-31,Tableau Pandas Spark
7146,Pioneer Data Systems,Data Analyst,"New York, Ny",135610-147673,10,2026-03-11,"Pandas, Tableau, Power BI"
7147,Pioneer Data Systems,Business Analyst,"Seattle, Wa",98935-129206,7,2026-03-07,"Airflow, Tableau, Power BI"
7150,Pioneer Data Systems,Product Analyst,"Chicago, Il",104178-130117,7,2026-03-26,"Airflow, SQL, dbt"
7151,Aurora Metrics,Business Analyst,"Austin, Tx",107306-130628,7,2026-04-13,"Python, Airflow, dbt"
7152,Bluepeak Software,Product Analyst,"San Francisco, Ca",119897-139978,10,2026-03-03,"AWS, Airflow, Tableau"
7153,Bluepeak Software,Bi Developer,Remote,98973-132786,4,2026-04-10,"AWS, Pandas, Tableau"
7154,Pioneer Data Systems,Business Analyst,"Chicago, Il",83895-98787,2,2026-04-08,"Airflow, Tableau, SQL"
7156,Bluepeak Software,Product Analyst,"Austin, Tx",95400-117822,4,2026-03-06,"Spark, Power BI, dbt"
7157,Cobalt Intelligence,Machine Learning Engineer,"Chicago, Il",124723-141853,1,2026-03-31,"Spark, Python, Power BI"
7158,Nimbus Labs,Product Analyst,"San Francisco, Ca",120808-140803,5,2026-03-20,"Airflow, AWS, SQL"
7159,Cobalt Intelligence,Data Analyst,"San Francisco, Ca",122384-148840,10,2026-03-05,"Python, Pandas, dbt"
7161,Bluepeak Software,Research Scientist,"New York, Ny",143029-158991,3,2026-03-31,"Airflow, TensorFlow, Python"
7162,Vertex Insight,Business Analyst,Remote,100527-129034,5,2026-03-22,"Tableau, SQL, Power BI"
7164,Summit Ai Works,Bi Developer,Remote,110405-123779,5,2026-03-10,"Python, AWS, Airflow"
7165,Summit Ai Works,Machine Learning Engineer,"New York, Ny",149081-174821,1,2026-04-04,"dbt, Pandas, TensorFlow"
7166,Vertex Insight,Product Analyst,"San Francisco, Ca",127724-141563,2,2026-03-16,"AWS, Airflow, Spark"
7167,Aurora Metrics,Machine Learning Engineer,"Austin, Tx",121643-137063,4,2026-03-30,"TensorFlow, Spark, Power BI"
7168,Pioneer Data Systems,Bi Developer,"San Francisco, Ca",146118-180890,6,2026-04-20,"TensorFlow, Spark, AWS"
7169,Vertex Insight,Data Engineer,Remote,125314-147151,9,2026-04-23,"Pandas, Python, Spark"
7170,Aurora Metrics,Machine Learning Engineer,"Boston, Ma",160133-187360,5,2026-03-03,"dbt, Spark, Python"
7171,Pioneer Data Systems,Data Analyst,"Chicago, Il",122212-155896,8,2026-03-11,"Pandas, dbt, Airflow"
7172,Nimbus Labs,Product Analyst,"Austin, Tx",106163-116166,8,2026-04-03,"Pandas, Python, SQL"
7173,Cobalt Intelligence,Data Analyst,"Boston, Ma",115788-139208,4,2026-04-17,"Python, Spark, AWS"
7174,Aurora Metrics,Machine Learning Engineer,"Austin, Tx",151450-162032,8,2026-04-14,"dbt, Airflow, Pandas"
7176,Bluepeak Software,Machine Learning Engineer,"Boston, Ma",136124-155476,5,2026-04-28,"Tableau, TensorFlow, Airflow"
7178,Pioneer Data Systems,Data Analyst,"Austin, Tx",87767-118972,5,2026-04-03,"dbt, Tableau, TensorFlow"
7179,Vertex Insight,Data Engineer,"San Francisco, Ca",156004-168108,8,2026-04-04,"Power BI, SQL, AWS"
7182,Pioneer Data Systems,Bi Developer,"New York, Ny",109773-126792,3,2026-03-19,"TensorFlow, Pandas, Airflow"
7184,Aurora Metrics,Product Analyst,"Austin, Tx",87410-98035,0,2026-03-01,"TensorFlow, dbt, Tableau"
7185,Vertex Insight,Machine Learning Engineer,Remote,137232-164242,1,2026-04-25,"Python, TensorFlow, Pandas"
7188,Pioneer Data Systems,Business Analyst,"Seattle, Wa",108400-129485,3,2026-04-18,"Power BI, Tableau, dbt"
7189,Bluepeak Software,Machine Learning Engineer,"San Francisco, Ca",151677-175053,2,2026-03-23,dbt Pandas Python
7190,Bluepeak Software,Business Analyst,"Boston, Ma",82055-110015,0,2026-03-26,"AWS, Pandas, Airflow"
7191,Nimbus Labs,Product Analyst,"San Francisco, Ca",125518-151892,7,2026-03-08,"Tableau, Spark, TensorFlow"
7193,Pioneer Data Systems,Machine Learning Engineer,"Seattle, Wa",135914-147853,5,2026-04-27,"AWS, Airflow, SQL"
7196,Summit Ai Works,Analytics Engineer,Remote,104250-127409,4,2026-04-04,"Power BI, AWS, Pandas"
7197,Bluepeak Software,Data Analyst,"Chicago, Il",111691-126768,5,2026-04-13,"Spark, dbt, AWS"
7199,Nimbus Labs,Bi Developer,"Chicago, Il",112499-143018,6,2026-04-15,"Power BI, SQL, TensorFlow"
7200,Nimbus Labs,Business Analyst,"New York, Ny",93165-126112,2,2026-02-27,Tableau TensorFlow Airflow
7202,Bluepeak Software,Product Analyst,"Seattle, Wa",81252-116070,1,2026-03-09,"dbt, TensorFlow, Airflow"
7203,Summit Ai Works,Machine Learning Engineer,"Seattle, Wa",166298-197426,9,2026-03-05,"AWS, Tableau, TensorFlow"
7205,Nimbus Labs,Research Scientist,"San Francisco, Ca",153104-185472,2,2026-04-08,"AWS, Python, Pandas"
7206,Bluepeak Software,Analytics Engineer,"New York, Ny",128308-148291,2,2026-03-05,"AWS, Power BI, dbt"
7207,Acme Analytics,Data Analyst,"Austin, Tx",86707-103310,2,2026-04-13,"Airflow, AWS, Spark"
7208,Cobalt Intelligence,Analytics Engineer,"Seattle, Wa",129995-142175,7,2026-04-02,"Spark, dbt, AWS"
7211,Acme Analytics,Data Analyst,Remote,117304-148768,10,2026-03-24,"Pandas, Python, Tableau"
7212,Aurora Metrics,Product Analyst,"Chicago, Il",102454-128423,6,2026-04-15,"Python, TensorFlow, Power BI"
7213,Aurora Metrics,Analytics Engineer,"Seattle, Wa",129822-143384,5,2026-04-03,"Pandas, Tableau, Power BI"
7214,Vertex Insight,Analytics Engineer,"Boston, Ma",121156-135630,6,2026-03-04,"SQL, Pandas, Airflow"
7217,Bluepeak Software,Machine Learning Engineer,Remote,139935-153545,2,2026-04-08,"TensorFlow, Pandas, AWS"
7218,Summit Ai Works,Business Analyst,"Chicago, Il",86471-113481,4,2026-04-03,"Python, Power BI, Pandas"
7222,Pioneer Data Systems,Product Analyst,"Boston, Ma",89529-112808,2,2026-04-02,"dbt, SQL, Tableau"
7223,Aurora Metrics,Analytics Engineer,"Austin, Tx",113227-131681,3,2026-04-07,"dbt, Tableau, Python"
7225,Cobalt Intelligence,Business Analyst,"Boston, Ma",120629-147343,7,2026-02-27,"Airflow, Spark, Tableau"
7226,Acme Analytics,Analytics Engineer,"Chicago, Il",132324-156367,6,2026-04-20,"AWS, Airflow, Pandas"
7227,Summit Ai Works,Business Analyst,"San Francisco, Ca",92782-112870,0,2026-03-10,"Spark, Airflow, Tableau"
7228,Aurora Metrics,Business Analyst,"Chicago, Il",69491-80811,0,2026-04-24,"Python, SQL, Power BI"
7230,Bluepeak Software,Product Analyst,"Austin, Tx",93635-121430,1,2026-04-27,"Tableau, TensorFlow, Spark"
7231,Pioneer Data Systems,Business Analyst,"Chicago, Il",93158-119779,1,2026-04-20,"Python, Tableau, AWS"
7233,Nimbus Labs,Business Analyst,"New York, Ny",108219-122565,10,2026-03-17,"dbt, Airflow, SQL"
7235,Summit Ai Works,Data Engineer,"Seattle, Wa",100464-130740,0,2026-03-07,"Python, SQL, TensorFlow"
7811,Vertex Insight,Business Analyst,"New York, Ny",111478-143818,10,2026-03-20,"Power BI, Python, Spark"
7238,Nimbus Labs,Data Analyst,"Seattle, Wa",134125-160901,10,2026-03-03,"Spark, SQL, AWS"
7241,Acme Analytics,Research Scientist,Remote,126377-150909,2,2026-04-25,"Tableau, Spark, AWS"
7242,Acme Analytics,Data Engineer,"Chicago, Il",128116-152307,10,2026-04-09,"Tableau, dbt, SQL"
7243,Nimbus Labs,Data Analyst,"Austin, Tx",101556-133239,4,2026-04-20,"dbt, TensorFlow, AWS"
7244,Summit Ai Works,Data Engineer,"Boston, Ma",152583-164929,9,2026-04-07,"AWS, Pandas, Power BI"
7245,Pioneer Data Systems,Machine Learning Engineer,"New York, Ny",175094-209277,9,2026-04-03,"dbt, Pandas, SQL"
7246,Aurora Metrics,Bi Developer,"New York, Ny",120663-131554,8,2026-04-26,"Pandas, SQL, Spark"
7247,Nimbus Labs,Product Analyst,"San Francisco, Ca",99355-129568,0,2026-04-14,"Airflow, SQL, AWS"
7248,Pioneer Data Systems,Business Analyst,Remote,79130-95052,2,2026-04-24,"Spark, Power BI, dbt"
7249,Cobalt Intelligence,Research Scientist,"Boston, Ma",140281-174029,10,2026-04-26,"Pandas, TensorFlow, Python"
7251,Vertex Insight,Product Analyst,"Boston, Ma",107573-138810,8,2026-03-02,"SQL, Airflow, TensorFlow"
7252,Summit Ai Works,Analytics Engineer,Remote,93599-106127,0,2026-03-15,"Airflow, Tableau, Pandas"
7254,Bluepeak Software,Business Analyst,"Chicago, Il",108633-126997,4,2026-03-17,"TensorFlow, Tableau, Power BI"
7255,Cobalt Intelligence,Data Engineer,"San Francisco, Ca",172268-192018,10,2026-04-09,"dbt, Spark, Tableau"
7256,Nimbus Labs,Machine Learning Engineer,"Austin, Tx",100904-133876,0,2026-03-04,"Tableau, SQL, dbt"
7257,Acme Analytics,Data Analyst,"Seattle, Wa",104451-127914,1,2026-04-28,"TensorFlow, AWS, Pandas"
7258,Nimbus Labs,Machine Learning Engineer,"Chicago, Il",129775-142342,2,2026-03-21,"Spark, dbt, Python"
7259,Acme Analytics,Business Analyst,"Austin, Tx",114521-124597,9,2026-03-02,"Airflow, Python, AWS"
7261,Nimbus Labs,Business Analyst,Remote,71283-88170,2,2026-04-20,"Python, Pandas, Spark"
7262,Aurora Metrics,Machine Learning Engineer,"Austin, Tx",151559-180872,7,2026-03-16,"Power BI, AWS, Airflow"
7263,Nimbus Labs,Data Engineer,"Boston, Ma",130995-141907,1,2026-03-23,"TensorFlow, Pandas, SQL"
7264,Summit Ai Works,Product Analyst,"Austin, Tx",98621-114590,7,2026-03-04,SQL Tableau Spark
7636,Pioneer Data Systems,Business Analyst,"Austin, Tx",89974-111437,10,2026-04-02,"Pandas, Tableau, SQL"
7268,Aurora Metrics,Analytics Engineer,Remote,116502-134632,3,2026-03-11,"Python, Spark, Pandas"
7269,Cobalt Intelligence,Data Analyst,"Austin, Tx",99496-114329,9,2026-03-27,"Power BI, AWS, Tableau"
7270,Bluepeak Software,Business Analyst,Remote,107908-133489,7,2026-03-19,"TensorFlow, Power BI, Python"
7271,Nimbus Labs,Machine Learning Engineer,Remote,149160-161618,5,2026-04-12,"Power BI, Spark, Tableau"
7275,Vertex Insight,Product Analyst,"Seattle, Wa",98126-127057,4,2026-03-21,"Pandas, dbt, SQL"
7276,Aurora Metrics,Data Engineer,"Chicago, Il",123621-155891,9,2026-03-14,"Pandas, Power BI, SQL"
7277,Acme Analytics,Research Scientist,"Chicago, Il",125789-152715,6,2026-03-12,"Python, Airflow, Pandas"
7279,Aurora Metrics,Data Engineer,"Seattle, Wa",133793-146263,8,2026-04-22,"Pandas, Python, AWS"
7280,Pioneer Data Systems,Machine Learning Engineer,"Boston, Ma",149453-167680,6,2026-04-06,"Airflow, Power BI, SQL"
7281,Pioneer Data Systems,Research Scientist,"Austin, Tx",123330-156620,1,2026-04-21,"TensorFlow, dbt, SQL"
7282,Nimbus Labs,Data Engineer,"San Francisco, Ca",127222-147339,2,2026-04-12,"Pandas, Spark, AWS"
7283,Aurora Metrics,Product Analyst,"Boston, Ma",93423-108985,5,2026-03-31,"Tableau, TensorFlow, Python"
7284,Pioneer Data Systems,Data Engineer,"San Francisco, Ca",142058-153748,3,2026-03-06,"Spark, Pandas, Tableau"
7285,Acme Analytics,Data Engineer,"Boston, Ma",119871-138798,7,2026-04-02,"Python, Airflow, Pandas"
7287,Nimbus Labs,Research Scientist,Remote,138372-168599,4,2026-02-27,"Pandas, TensorFlow, Airflow"
7288,Vertex Insight,Data Engineer,Remote,102004-125890,3,2026-03-17,"Python, dbt, Airflow"
7289,Nimbus Labs,Machine Learning Engineer,"New York, Ny",161481-177664,4,2026-03-30,"AWS, Airflow, Spark"
7290,Aurora Metrics,Data Analyst,"New York, Ny",115904-141104,3,2026-04-06,"Airflow, Python, Pandas"
7292,Aurora Metrics,Business Analyst,Remote,84683-105491,3,2026-03-31,"AWS, Tableau, SQL"
7293,Summit Ai Works,Data Analyst,Remote,81556-111804,2,2026-03-05,"Spark, Airflow, Tableau"
7295,Vertex Insight,Data Analyst,"San Francisco, Ca",125395-135457,9,2026-03-03,"AWS, dbt, Pandas"
7296,Summit Ai Works,Research Scientist,"New York, Ny",166054-184800,9,2026-03-08,"Python, Tableau, Airflow"
7299,Pioneer Data Systems,Data Analyst,"Chicago, Il",85883-120339,2,2026-03-05,"Python, AWS, TensorFlow"
7300,Aurora Metrics,Data Analyst,Remote,100303-132943,8,2026-03-03,"dbt, Pandas, Power BI"
7302,Vertex Insight,Bi Developer,Remote,117797-133637,4,2026-03-18,"TensorFlow, dbt, AWS"
7304,Cobalt Intelligence,Data Analyst,"Seattle, Wa",112756-139816,8,2026-03-17,"dbt, Pandas, Python"
7306,Bluepeak Software,Analytics Engineer,"Boston, Ma",118477-140514,4,2026-03-27,"Airflow, dbt, AWS"
7307,Pioneer Data Systems,Product Analyst,"Austin, Tx",82702-93185,1,2026-03-26,"AWS, TensorFlow, dbt"
7308,Bluepeak Software,Analytics Engineer,"New York, Ny",112424-143907,0,2026-03-25,"TensorFlow, Pandas, Airflow"
7309,Acme Analytics,Bi Developer,"San Francisco, Ca",145245-157030,9,2026-03-14,"Pandas, AWS, Spark"
7310,Pioneer Data Systems,Machine Learning Engineer,"Boston, Ma",129065-142637,0,2026-02-27,"TensorFlow, Python, Pandas"
7311,Bluepeak Software,Business Analyst,"New York, Ny",105178-117410,7,2026-04-01,"Python, AWS, SQL"
7312,Acme Analytics,Data Engineer,"Chicago, Il",146774-157502,6,2026-04-27,"Spark, Python, AWS"
7313,Acme Analytics,Data Engineer,"Austin, Tx",104656-127260,2,2026-04-19,"Tableau, SQL, Power BI"
7314,Nimbus Labs,Bi Developer,"Boston, Ma",115125-149209,8,2026-04-03,"Power BI, Spark, TensorFlow"
7315,Nimbus Labs,Bi Developer,"Austin, Tx",88395-105145,3,2026-04-23,"SQL, Airflow, Python"
7316,Cobalt Intelligence,Product Analyst,Remote,90538-112331,3,2026-03-16,"AWS, TensorFlow, Pandas"
7317,Pioneer Data Systems,Data Analyst,"New York, Ny",102646-118413,1,2026-02-28,"Pandas, TensorFlow, Spark"
7318,Acme Analytics,Data Analyst,"Chicago, Il",88419-102751,0,2026-04-08,"Spark, SQL, dbt"
7322,Summit Ai Works,Analytics Engineer,Remote,109991-134975,1,2026-04-16,"Pandas, AWS, SQL"
7323,Cobalt Intelligence,Data Engineer,"Austin, Tx",106565-141533,1,2026-03-24,"SQL, TensorFlow, AWS"
7324,Nimbus Labs,Bi Developer,"New York, Ny",99279-114388,3,2026-04-15,"Airflow, SQL, Python"
7328,Summit Ai Works,Analytics Engineer,"San Francisco, Ca",152789-162980,6,2026-03-14,"Airflow, Power BI, Spark"
7329,Pioneer Data Systems,Product Analyst,"Seattle, Wa",78844-101030,2,2026-04-12,"AWS, SQL, dbt"
7330,Vertex Insight,Data Engineer,"Seattle, Wa",133593-149002,2,2026-03-29,"AWS, Airflow, Tableau"
7331,Vertex Insight,Analytics Engineer,"Boston, Ma",142383-167760,5,2026-03-12,"TensorFlow, Power BI, Airflow"
7332,Cobalt Intelligence,Data Engineer,"Chicago, Il",129362-153931,6,2026-03-20,"Python, SQL, dbt"
7333,Pioneer Data Systems,Product Analyst,"Boston, Ma",86652-120205,2,2026-04-06,"AWS, Tableau, dbt"
7334,Acme Analytics,Product Analyst,Remote,122006-146169,9,2026-03-21,"AWS, dbt, Airflow"
7335,Bluepeak Software,Research Scientist,"New York, Ny",157156-171150,7,2026-04-09,"Spark, Pandas, Airflow"
7337,Aurora Metrics,Research Scientist,"Chicago, Il",135487-163495,2,2026-04-15,AWS SQL Tableau
7338,Cobalt Intelligence,Business Analyst,"New York, Ny",92771-124665,2,2026-03-06,"Airflow, Python, AWS"
7339,Pioneer Data Systems,Business Analyst,"Chicago, Il",99044-120321,8,2026-04-21,"Spark, AWS, dbt"
7341,Vertex Insight,Machine Learning Engineer,"Chicago, Il",141309-154626,5,2026-02-27,"AWS, Spark, Pandas"
7344,Aurora Metrics,Machine Learning Engineer,"Austin, Tx",146458-170015,5,2026-04-02,"dbt, AWS, Spark"
7345,Acme Analytics,Business Analyst,"Austin, Tx",106730-121093,9,2026-03-15,"Airflow, Python, dbt"
7346,Vertex Insight,Bi Developer,"Austin, Tx",121094-154580,7,2026-03-05,"TensorFlow, Airflow, SQL"
7348,Pioneer Data Systems,Bi Developer,Remote,112563-129799,9,2026-03-09,"SQL, Pandas, Tableau"
7349,Bluepeak Software,Data Engineer,"San Francisco, Ca",152601-178203,3,2026-04-19,"Tableau, Spark, Airflow"
7350,Vertex Insight,Research Scientist,"San Francisco, Ca",139943-164542,2,2026-02-27,"Spark, Tableau, TensorFlow"
7351,Aurora Metrics,Machine Learning Engineer,"Seattle, Wa",167430-183184,7,2026-02-27,"Spark, SQL, Python"
7352,Aurora Metrics,Data Engineer,"New York, Ny",137312-172012,5,2026-03-04,"Power BI, Spark, SQL"
7353,Acme Analytics,Data Analyst,"San Francisco, Ca",107701-118503,5,2026-03-16,"Tableau, AWS, Python"
7355,Summit Ai Works,Analytics Engineer,"Chicago, Il",122134-151007,6,2026-04-14,"Tableau, SQL, dbt"
7356,Bluepeak Software,Research Scientist,"New York, Ny",149373-159724,7,2026-04-22,"Power BI, Tableau, Airflow"
7357,Bluepeak Software,Machine Learning Engineer,"New York, Ny",123050-143809,0,2026-03-10,"SQL, dbt, Tableau"
7358,Nimbus Labs,Research Scientist,"Boston, Ma",133077-148534,7,2026-03-20,"Power BI, AWS, Tableau"
7359,Nimbus Labs,Data Analyst,"New York, Ny",130114-160966,10,2026-04-16,"Pandas, Power BI, SQL"
7360,Nimbus Labs,Product Analyst,"Boston, Ma",103222-113251,8,2026-03-03,"Spark, Pandas, SQL"
7361,Vertex Insight,Data Analyst,"Boston, Ma",107726-132202,2,2026-03-13,"TensorFlow, Pandas, AWS"
7362,Acme Analytics,Bi Developer,"Seattle, Wa",133994-153786,5,2026-04-16,"AWS, Spark, Airflow"
7363,Nimbus Labs,Research Scientist,"New York, Ny",122392-151072,0,2026-04-10,"Power BI, SQL, Airflow"
7364,Cobalt Intelligence,Data Analyst,"Austin, Tx",101643-132205,1,2026-03-25,"Airflow, Spark, Power BI"
7365,Vertex Insight,Bi Developer,"Boston, Ma",123950-145258,7,2026-04-04,"Power BI, SQL, Tableau"
7366,Summit Ai Works,Data Engineer,"Chicago, Il",124552-142914,5,2026-04-07,"Airflow, Python, dbt"
7367,Pioneer Data Systems,Business Analyst,"New York, Ny",111259-135401,10,2026-03-26,"dbt, Python, SQL"
7368,Summit Ai Works,Bi Developer,"Boston, Ma",119236-142643,4,2026-03-12,"dbt, Tableau, TensorFlow"
7369,Summit Ai Works,Business Analyst,"Boston, Ma",88062-111170,2,2026-03-05,"Spark, AWS, Pandas"
7370,Summit Ai Works,Bi Developer,"San Francisco, Ca",130720-144730,5,2026-03-13,"Tableau, Pandas, Power BI"
7376,Cobalt Intelligence,Research Scientist,"New York, Ny",136854-158104,7,2026-03-07,"dbt, Python, SQL"
7377,Nimbus Labs,Business Analyst,"San Francisco, Ca",89535-105496,2,2026-04-03,"SQL, Pandas, Power BI"
7378,Bluepeak Software,Analytics Engineer,"New York, Ny",146049-180030,5,2026-04-14,"AWS, Spark, TensorFlow"
7379,Cobalt Intelligence,Bi Developer,"Boston, Ma",120641-141299,4,2026-04-22,"Python, dbt, Airflow"
7380,Aurora Metrics,Analytics Engineer,Remote,113072-142036,0,2026-03-15,"Tableau, dbt, AWS"
7381,Summit Ai Works,Business Analyst,"Austin, Tx",74224-97385,0,2026-04-06,"Spark, Python, dbt"
7383,Summit Ai Works,Business Analyst,Remote,91096-106994,6,2026-03-21,"Power BI, dbt, SQL"
7385,Nimbus Labs,Machine Learning Engineer,Remote,112614-132725,0,2026-03-06,"TensorFlow, SQL, AWS"
7386,Aurora Metrics,Research Scientist,Remote,148400-168401,10,2026-03-05,"Spark, Pandas, Tableau"
7388,Bluepeak Software,Data Engineer,"Austin, Tx",110010-135345,1,2026-04-09,"Power BI, AWS, dbt"
7389,Nimbus Labs,Data Analyst,"Seattle, Wa",131309-161911,7,2026-04-08,"Airflow, Power BI, AWS"
7391,Aurora Metrics,Analytics Engineer,"Boston, Ma",146786-174749,7,2026-03-16,"Airflow, Python, AWS"
7393,Vertex Insight,Data Engineer,"San Francisco, Ca",132469-152457,1,2026-02-27,"AWS, dbt, Airflow"
7394,Cobalt Intelligence,Data Analyst,Remote,100819-116998,7,2026-04-20,"Pandas, Tableau, Power BI"
7395,Acme Analytics,Research Scientist,"Seattle, Wa",149516-159666,7,2026-03-29,"Tableau, TensorFlow, SQL"
7396,Bluepeak Software,Research Scientist,"San Francisco, Ca",152187-172955,6,2026-03-08,"Spark, dbt, SQL"
1021,Acme Analytics,Analytics Engineer,"Chicago, Il",118862-141058,6,2026-04-07,"Pandas, Python, dbt"
7399,Pioneer Data Systems,Bi Developer,"Austin, Tx",84861-116794,1,2026-03-18,"AWS, Power BI, dbt"
